file	n_pages_livestock	n_pages_sheep	n_pages_cattle	n_pages_trampl	n_pages_graz	n_pages_sedi	n_pages_qual	n_hits	n_pages
/datadrive/data/ESAdocs/federal_register/2013-10705.pdf	0	0	0	0	5	0	0	5	6
/datadrive/data/ESAdocs/federal_register/2013-10990.pdf	0	0	1	0	5	0	1	7	7
/datadrive/data/ESAdocs/federal_register/2013-12050.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-12102.pdf	0	0	0	0	13	2	1	16	20
/datadrive/data/ESAdocs/federal_register/2013-12103.pdf	0	0	1	1	13	1	0	16	14
/datadrive/data/ESAdocs/federal_register/2013-12379.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/2013-12380.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/2013-12387.pdf	5	0	4	1	29	3	4	46	34
/datadrive/data/ESAdocs/federal_register/2013-13098.pdf	1	0	0	2	17	2	1	23	19
/datadrive/data/ESAdocs/federal_register/2013-13268.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/2013-13725.pdf	0	0	0	7	56	3	1	67	65
/datadrive/data/ESAdocs/federal_register/2013-13977.pdf	16	3	2	0	20	0	0	41	24
/datadrive/data/ESAdocs/federal_register/2013-13982.pdf	19	4	1	0	56	0	0	80	57
/datadrive/data/ESAdocs/federal_register/2013-14007.pdf	0	0	0	0	16	0	0	16	17
/datadrive/data/ESAdocs/federal_register/2013-14365.pdf	1	0	0	0	6	0	0	7	7
/datadrive/data/ESAdocs/federal_register/2013-14366.pdf	8	1	1	0	24	2	1	37	37
/datadrive/data/ESAdocs/federal_register/2013-14425.pdf	1	0	0	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-15006.pdf	4	1	7	0	27	1	0	40	30
/datadrive/data/ESAdocs/federal_register/2013-15487.pdf	0	0	0	0	9	1	0	10	15
/datadrive/data/ESAdocs/federal_register/2013-15531.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2013-15628.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/2013-15688.pdf	1	0	1	0	10	0	0	12	14
/datadrive/data/ESAdocs/federal_register/2013-15746.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-16032.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-16111.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-16222.pdf	4	1	1	0	23	4	7	40	32
/datadrive/data/ESAdocs/federal_register/2013-16230.pdf	0	0	0	0	20	1	1	22	27
/datadrive/data/ESAdocs/federal_register/2013-16239.pdf	0	0	0	0	1	0	0	1	5
/datadrive/data/ESAdocs/federal_register/2013-16240.pdf	4	0	1	0	8	0	0	13	14
/datadrive/data/ESAdocs/federal_register/2013-16520.pdf	5	1	0	0	39	13	4	62	60
/datadrive/data/ESAdocs/federal_register/2013-16521.pdf	12	0	3	3	39	10	1	68	49
/datadrive/data/ESAdocs/federal_register/2013-16812.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-17087.pdf	0	0	2	0	11	1	2	16	17
/datadrive/data/ESAdocs/federal_register/2013-17089.pdf	0	1	1	5	27	0	0	34	35
/datadrive/data/ESAdocs/federal_register/2013-17197.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-17205.pdf	0	0	0	0	3	0	0	3	7
/datadrive/data/ESAdocs/federal_register/2013-17938.pdf	0	0	0	0	21	14	14	49	22
/datadrive/data/ESAdocs/federal_register/2013-18211.pdf	1	0	0	0	8	0	2	11	9
/datadrive/data/ESAdocs/federal_register/2013-18212.pdf	0	0	0	0	15	3	10	28	24
/datadrive/data/ESAdocs/federal_register/2013-18213.pdf	4	0	2	1	25	1	0	33	26
/datadrive/data/ESAdocs/federal_register/2013-18456.pdf	3	0	1	1	26	2	2	35	50
/datadrive/data/ESAdocs/federal_register/2013-18579.pdf	6	0	1	2	9	0	0	18	9
/datadrive/data/ESAdocs/federal_register/2013-18583.pdf	5	0	0	0	17	0	1	23	28
/datadrive/data/ESAdocs/federal_register/2013-18823.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2013-19385.pdf	6	0	0	2	15	1	1	25	19
/datadrive/data/ESAdocs/federal_register/2013-19386.pdf	9	0	0	3	14	0	0	26	17
/datadrive/data/ESAdocs/federal_register/2013-19632.pdf	1	0	2	1	16	0	0	20	19
/datadrive/data/ESAdocs/federal_register/2013-19705.pdf	0	0	0	0	2	0	1	3	3
/datadrive/data/ESAdocs/federal_register/2013-19713.pdf	2	0	1	0	36	6	12	57	53
/datadrive/data/ESAdocs/federal_register/2013-19715.pdf	5	0	0	0	41	26	35	107	50
/datadrive/data/ESAdocs/federal_register/2013-19793.pdf	0	0	0	0	18	0	1	19	48
/datadrive/data/ESAdocs/federal_register/2013-19794.pdf	0	0	0	0	15	1	0	16	24
/datadrive/data/ESAdocs/federal_register/2013-20190.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/2013-20449.pdf	1	0	0	0	20	10	15	46	25
/datadrive/data/ESAdocs/federal_register/2013-20671.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-20965.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-20985.pdf	2	0	1	0	18	1	3	25	43
/datadrive/data/ESAdocs/federal_register/2013-20986.pdf	9	0	10	5	37	8	15	84	43
/datadrive/data/ESAdocs/federal_register/2013-21168.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-21313.pdf	0	0	0	0	8	0	0	8	11
/datadrive/data/ESAdocs/federal_register/2013-21376.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/2013-21583.pdf	5	0	1	1	22	0	0	29	29
/datadrive/data/ESAdocs/federal_register/2013-21664.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-21665.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-21718.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-21809.pdf	3	0	1	1	4	0	0	9	6
/datadrive/data/ESAdocs/federal_register/2013-22083.pdf	1	0	5	3	29	6	1	45	50
/datadrive/data/ESAdocs/federal_register/2013-22085.pdf	6	0	6	10	40	8	2	72	45
/datadrive/data/ESAdocs/federal_register/2013-22128.pdf	1	0	0	0	13	0	1	15	36
/datadrive/data/ESAdocs/federal_register/2013-22129.pdf	0	0	0	0	7	0	0	7	10
/datadrive/data/ESAdocs/federal_register/2013-22132.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/2013-22245.pdf	4	0	0	1	18	13	7	43	22
/datadrive/data/ESAdocs/federal_register/2013-22700.pdf	1	1	2	2	71	20	2	99	76
/datadrive/data/ESAdocs/federal_register/2013-22702.pdf	1	0	0	1	14	0	0	16	27
/datadrive/data/ESAdocs/federal_register/2013-22706.pdf	3	0	1	0	8	0	1	13	8
/datadrive/data/ESAdocs/federal_register/2013-22742.pdf	0	0	2	0	17	1	0	20	20
/datadrive/data/ESAdocs/federal_register/2013-23124.pdf	18	2	10	7	42	0	0	79	46
/datadrive/data/ESAdocs/federal_register/2013-23182.pdf	2	0	0	0	13	3	7	25	16
/datadrive/data/ESAdocs/federal_register/2013-23185.pdf	6	0	0	0	16	9	12	43	18
/datadrive/data/ESAdocs/federal_register/2013-23189.pdf	1	0	0	0	34	0	1	36	46
/datadrive/data/ESAdocs/federal_register/2013-23356.pdf	2	0	1	0	14	10	7	34	19
/datadrive/data/ESAdocs/federal_register/2013-23357.pdf	7	4	0	0	30	7	13	61	66
/datadrive/data/ESAdocs/federal_register/2013-23401.pdf	0	0	0	0	31	1	0	32	41
/datadrive/data/ESAdocs/federal_register/2013-23410.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/2013-23552.pdf	2	0	0	2	56	0	1	61	85
/datadrive/data/ESAdocs/federal_register/2013-23567.pdf	6	0	1	5	46	0	2	60	53
/datadrive/data/ESAdocs/federal_register/2013-23725.pdf	9	0	2	2	42	4	1	60	46
/datadrive/data/ESAdocs/federal_register/2013-23726.pdf	4	0	4	1	14	6	11	40	18
/datadrive/data/ESAdocs/federal_register/2013-23753.pdf	0	0	0	0	23	0	1	24	36
/datadrive/data/ESAdocs/federal_register/2013-24103.pdf	1	10	22	14	40	19	5	111	54
/datadrive/data/ESAdocs/federal_register/2013-24104.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-24168.pdf	0	0	0	0	14	2	8	24	28
/datadrive/data/ESAdocs/federal_register/2013-24169.pdf	0	0	0	0	25	1	1	27	32
/datadrive/data/ESAdocs/federal_register/2013-24173.pdf	0	0	0	1	19	0	0	20	21
/datadrive/data/ESAdocs/federal_register/2013-24174.pdf	0	0	0	0	18	0	1	19	28
/datadrive/data/ESAdocs/federal_register/2013-24177.pdf	0	0	0	2	20	1	0	23	27
/datadrive/data/ESAdocs/federal_register/2013-24778.pdf	7	0	2	0	34	0	1	44	121
/datadrive/data/ESAdocs/federal_register/2013-25070.pdf	1	0	10	0	39	0	0	50	43
/datadrive/data/ESAdocs/federal_register/2013-25390.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-25397.pdf	0	0	0	2	28	1	0	31	33
/datadrive/data/ESAdocs/federal_register/2013-25399.pdf	0	0	0	2	17	1	1	21	21
/datadrive/data/ESAdocs/federal_register/2013-25849.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-26122.pdf	1	0	0	2	15	0	0	18	16
/datadrive/data/ESAdocs/federal_register/2013-26332.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2013-26366.pdf	0	0	0	0	4	0	1	5	4
/datadrive/data/ESAdocs/federal_register/2013-26465.pdf	0	0	0	0	1	0	1	2	3
/datadrive/data/ESAdocs/federal_register/2013-27297.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2013-27391.pdf	4	2	9	8	49	6	7	85	60
/datadrive/data/ESAdocs/federal_register/2013-27584.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-27736.pdf	5	0	0	1	20	0	1	27	23
/datadrive/data/ESAdocs/federal_register/2013-28705.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/2013-28879.pdf	6	3	1	0	13	0	0	23	13
/datadrive/data/ESAdocs/federal_register/2013-29410.pdf	0	0	0	0	7	0	0	7	9
/datadrive/data/ESAdocs/federal_register/2013-29587.pdf	1	0	0	0	8	0	0	9	8
/datadrive/data/ESAdocs/federal_register/2013-30164.pdf	0	0	0	0	7	0	0	7	11
/datadrive/data/ESAdocs/federal_register/2013-30481.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2013-30750.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2013-31575.pdf	0	0	0	0	4	0	1	5	5
/datadrive/data/ESAdocs/federal_register/2013-31576.pdf	0	0	0	1	14	3	1	19	40
/datadrive/data/ESAdocs/federal_register/2014-00034.pdf	0	0	0	0	0	0	2	2	3
/datadrive/data/ESAdocs/federal_register/2014-00164.pdf	0	0	0	0	5	1	0	6	5
/datadrive/data/ESAdocs/federal_register/2014-00281.pdf	0	0	0	0	5	0	0	5	6
/datadrive/data/ESAdocs/federal_register/2014-01145.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2014-01271.pdf	0	1	0	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/2014-01786.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-02362.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-02415.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/2014-02779.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/2014-02817.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2014-02982.pdf	0	0	1	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/2014-03120.pdf	1	0	0	0	4	0	0	5	10
/datadrive/data/ESAdocs/federal_register/2014-03133.pdf	0	0	0	0	12	1	0	13	13
/datadrive/data/ESAdocs/federal_register/2014-03134.pdf	0	0	0	0	5	0	0	5	12
/datadrive/data/ESAdocs/federal_register/2014-03451.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-03485.pdf	12	0	10	0	69	0	1	92	84
/datadrive/data/ESAdocs/federal_register/2014-03717.pdf	9	0	2	1	52	23	44	131	59
/datadrive/data/ESAdocs/federal_register/2014-03719.pdf	0	0	0	0	4	0	1	5	4
/datadrive/data/ESAdocs/federal_register/2014-04138.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-04232.pdf	0	0	0	1	21	0	0	22	21
/datadrive/data/ESAdocs/federal_register/2014-04465.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/2014-04586.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-04698.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-05335.pdf	0	0	2	0	21	4	10	37	24
/datadrive/data/ESAdocs/federal_register/2014-05445.pdf	1	0	0	0	4	0	0	5	6
/datadrive/data/ESAdocs/federal_register/2014-06502.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-06665.pdf	6	0	1	3	18	8	3	39	20
/datadrive/data/ESAdocs/federal_register/2014-07298.pdf	1	0	0	0	10	0	0	11	13
/datadrive/data/ESAdocs/federal_register/2014-07302.pdf	21	0	10	1	93	0	1	126	99
/datadrive/data/ESAdocs/federal_register/2014-07411.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-07414.pdf	3	0	0	0	30	0	0	33	38
/datadrive/data/ESAdocs/federal_register/2014-07415.pdf	2	0	1	0	36	0	1	40	47
/datadrive/data/ESAdocs/federal_register/2014-07629.pdf	2	0	1	0	5	0	0	8	7
/datadrive/data/ESAdocs/federal_register/2014-07986.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-08193.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-09018.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2014-09019.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-09488.pdf	27	4	8	9	47	6	3	104	56
/datadrive/data/ESAdocs/federal_register/2014-09601.pdf	0	0	0	0	26	0	0	26	33
/datadrive/data/ESAdocs/federal_register/2014-10049.pdf	0	0	0	0	6	0	0	6	6
/datadrive/data/ESAdocs/federal_register/2014-10050.pdf	0	0	0	0	12	2	1	15	19
/datadrive/data/ESAdocs/federal_register/2014-10051.pdf	2	0	0	2	22	2	1	29	26
/datadrive/data/ESAdocs/federal_register/2014-10052.pdf	0	0	1	0	7	0	0	8	9
/datadrive/data/ESAdocs/federal_register/2014-10053.pdf	0	0	0	0	5	0	0	5	10
/datadrive/data/ESAdocs/federal_register/2014-10181.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-10337.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2014-10399.pdf	0	0	0	0	3	0	0	3	6
/datadrive/data/ESAdocs/federal_register/2014-10506.pdf	2	0	3	0	13	0	0	18	14
/datadrive/data/ESAdocs/federal_register/2014-10533.pdf	0	0	0	0	4	0	1	5	10
/datadrive/data/ESAdocs/federal_register/2014-10873.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-10944.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-11537.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-11730.pdf	1	0	0	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-11731.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/2014-12501.pdf	0	0	0	0	4	0	0	4	8
/datadrive/data/ESAdocs/federal_register/2014-12627.pdf	3	0	1	2	6	0	0	12	6
/datadrive/data/ESAdocs/federal_register/2014-12629.pdf	7	0	0	1	22	0	1	31	31
/datadrive/data/ESAdocs/federal_register/2014-13094.pdf	8	0	5	1	19	2	0	35	19
/datadrive/data/ESAdocs/federal_register/2014-13426.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/2014-14184.pdf	0	0	0	0	5	0	0	5	12
/datadrive/data/ESAdocs/federal_register/2014-14615.pdf	21	0	1	2	55	15	1	95	70
/datadrive/data/ESAdocs/federal_register/2014-14624.pdf	1	0	1	0	23	0	0	25	32
/datadrive/data/ESAdocs/federal_register/2014-14761.pdf	0	0	0	0	18	0	0	18	27
/datadrive/data/ESAdocs/federal_register/2014-14812.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/2014-15213.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-15383.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/2014-15458.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/2014-15725.pdf	0	0	0	0	47	5	1	53	100
/datadrive/data/ESAdocs/federal_register/2014-15867.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-16164.pdf	0	0	0	0	6	0	0	6	15
/datadrive/data/ESAdocs/federal_register/2014-16355.pdf	0	0	0	2	17	0	1	20	21
/datadrive/data/ESAdocs/federal_register/2014-16756.pdf	0	0	0	0	3	0	0	3	10
/datadrive/data/ESAdocs/federal_register/2014-17205.pdf	12	1	1	1	26	11	3	55	31
/datadrive/data/ESAdocs/federal_register/2014-17587.pdf	10	5	3	0	14	0	0	32	16
/datadrive/data/ESAdocs/federal_register/2014-17692.pdf	1	0	2	0	13	0	7	23	14
/datadrive/data/ESAdocs/federal_register/2014-17694.pdf	1	0	1	0	17	2	10	31	31
/datadrive/data/ESAdocs/federal_register/2014-18103.pdf	0	0	0	0	5	0	0	5	7
/datadrive/data/ESAdocs/federal_register/2014-18611.pdf	0	0	0	0	14	0	1	15	42
/datadrive/data/ESAdocs/federal_register/2014-18614.pdf	0	0	0	0	14	1	0	15	24
/datadrive/data/ESAdocs/federal_register/2014-18743.pdf	1	0	0	0	21	0	0	22	25
/datadrive/data/ESAdocs/federal_register/2014-19178.pdf	8	0	1	0	57	5	1	72	106
/datadrive/data/ESAdocs/federal_register/2014-19558.pdf	3	0	1	1	27	2	1	35	51
/datadrive/data/ESAdocs/federal_register/2014-19560.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-19590.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-20059.pdf	13	0	12	6	45	10	21	107	54
/datadrive/data/ESAdocs/federal_register/2014-20463.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-21013.pdf	1	0	1	0	48	0	1	51	66
/datadrive/data/ESAdocs/federal_register/2014-21026.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-21078.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-21110.pdf	0	0	0	1	9	0	0	10	9
/datadrive/data/ESAdocs/federal_register/2014-21230.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/2014-21231.pdf	0	0	2	0	11	0	0	13	13
/datadrive/data/ESAdocs/federal_register/2014-21232.pdf	0	0	0	0	24	1	1	26	30
/datadrive/data/ESAdocs/federal_register/2014-21380.pdf	1	0	0	0	12	0	1	14	33
/datadrive/data/ESAdocs/federal_register/2014-21394.pdf	0	0	0	0	8	0	0	8	9
/datadrive/data/ESAdocs/federal_register/2014-21549.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-21585.pdf	2	0	0	0	35	0	1	38	45
/datadrive/data/ESAdocs/federal_register/2014-22577.pdf	2	0	0	0	7	0	0	9	27
/datadrive/data/ESAdocs/federal_register/2014-22594.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2014-22776.pdf	0	0	8	7	38	1	1	55	51
/datadrive/data/ESAdocs/federal_register/2014-23640.pdf	10	0	3	2	44	4	1	64	48
/datadrive/data/ESAdocs/federal_register/2014-23671.pdf	9	5	1	0	15	0	0	30	15
/datadrive/data/ESAdocs/federal_register/2014-23673.pdf	0	0	0	0	13	0	0	13	14
/datadrive/data/ESAdocs/federal_register/2014-23686.pdf	1	0	3	0	18	1	0	23	27
/datadrive/data/ESAdocs/federal_register/2014-24548.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/2014-25190.pdf	14	0	8	2	74	0	0	98	78
/datadrive/data/ESAdocs/federal_register/2014-25731.pdf	13	2	9	0	26	0	0	50	32
/datadrive/data/ESAdocs/federal_register/2014-26362.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-26685.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-26893.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/2014-27109.pdf	34	2	11	3	108	0	1	159	120
/datadrive/data/ESAdocs/federal_register/2014-27113.pdf	8	0	2	0	40	0	1	51	53
/datadrive/data/ESAdocs/federal_register/2014-27407.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-27757.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-27872.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2014-28330.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2014-28338.pdf	0	0	0	0	40	3	0	43	44
/datadrive/data/ESAdocs/federal_register/2014-28536.pdf	4	2	5	5	42	5	3	66	49
/datadrive/data/ESAdocs/federal_register/2014-29123.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2014-30574.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/2015-00259.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2015-00344.pdf	0	0	0	1	19	4	1	25	64
/datadrive/data/ESAdocs/federal_register/2015-00392.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-00414.pdf	0	0	0	0	3	0	1	4	3
/datadrive/data/ESAdocs/federal_register/2015-00441.pdf	6	2	0	0	25	0	0	33	26
/datadrive/data/ESAdocs/federal_register/2015-00644.pdf	0	0	0	0	5	0	1	6	8
/datadrive/data/ESAdocs/federal_register/2015-01348.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/2015-03015.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/2015-03503.pdf	5	3	2	0	12	0	0	22	12
/datadrive/data/ESAdocs/federal_register/2015-03504.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-05326.pdf	0	0	0	0	16	0	1	17	30
/datadrive/data/ESAdocs/federal_register/2015-05330.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2015-06136.pdf	0	0	0	1	56	8	4	69	67
/datadrive/data/ESAdocs/federal_register/2015-06302.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-07069.pdf	0	0	0	0	41	0	2	43	61
/datadrive/data/ESAdocs/federal_register/2015-07625.pdf	1	0	0	0	24	16	12	53	31
/datadrive/data/ESAdocs/federal_register/2015-07837.pdf	0	0	0	0	2	0	0	2	5
/datadrive/data/ESAdocs/federal_register/2015-08093.pdf	0	0	0	0	7	1	6	14	7
/datadrive/data/ESAdocs/federal_register/2015-08271.pdf	2	0	0	0	11	0	0	13	13
/datadrive/data/ESAdocs/federal_register/2015-08277.pdf	0	0	0	0	6	0	0	6	13
/datadrive/data/ESAdocs/federal_register/2015-08624.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2015-09010.pdf	0	0	0	0	44	0	1	45	54
/datadrive/data/ESAdocs/federal_register/2015-09200.pdf	5	0	0	0	29	13	16	63	84
/datadrive/data/ESAdocs/federal_register/2015-13136.pdf	0	0	0	0	5	1	1	7	7
/datadrive/data/ESAdocs/federal_register/2015-13479.pdf	0	0	0	0	5	0	0	5	6
/datadrive/data/ESAdocs/federal_register/2015-13624.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/2015-14232.pdf	0	0	0	0	21	0	0	21	27
/datadrive/data/ESAdocs/federal_register/2015-14906.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/2015-14931.pdf	1	0	0	0	6	0	0	7	11
/datadrive/data/ESAdocs/federal_register/2015-15212.pdf	0	0	0	0	7	0	0	7	10
/datadrive/data/ESAdocs/federal_register/2015-15947.pdf	0	0	0	2	20	0	1	23	28
/datadrive/data/ESAdocs/federal_register/2015-16001.pdf	0	0	0	0	8	0	0	8	12
/datadrive/data/ESAdocs/federal_register/2015-16249.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-16595.pdf	0	0	0	0	1	0	1	2	2
/datadrive/data/ESAdocs/federal_register/2015-17409.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-17705.pdf	0	0	0	0	2	0	1	3	2
/datadrive/data/ESAdocs/federal_register/2015-18246.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/2015-18487.pdf	0	0	0	0	18	0	0	18	27
/datadrive/data/ESAdocs/federal_register/2015-18602.pdf	1	0	5	0	11	0	0	17	12
/datadrive/data/ESAdocs/federal_register/2015-18671.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-19335.pdf	1	0	0	1	10	1	9	22	11
/datadrive/data/ESAdocs/federal_register/2015-19352.pdf	0	0	1	1	20	1	0	23	29
/datadrive/data/ESAdocs/federal_register/2015-19533.pdf	0	0	0	0	17	0	1	18	42
/datadrive/data/ESAdocs/federal_register/2015-20617.pdf	0	0	1	0	33	0	4	38	64
/datadrive/data/ESAdocs/federal_register/2015-20837.pdf	0	0	0	0	13	0	1	14	18
/datadrive/data/ESAdocs/federal_register/2015-20846.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-21150.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/2015-21410.pdf	0	0	0	5	13	0	0	18	16
/datadrive/data/ESAdocs/federal_register/2015-22973.pdf	0	0	0	0	15	0	0	15	18
/datadrive/data/ESAdocs/federal_register/2015-23315.pdf	0	0	0	0	3	0	0	3	10
/datadrive/data/ESAdocs/federal_register/2015-24184.pdf	9	0	2	0	58	0	1	70	138
